n,k,train_size,hidden_size,weight_decay,w_init_scale,seed,slug,maxRatio,minTrainLoss,minEvalLoss
30,3,250,128,0.0001,1,3,7796176540710837,64611604.29769655,1.1920930376163597e-7,0.7053070664405823
30,3,2000,128,0.1,1,5,7802231047117246,798188.0923485645,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,16,1,1,4,7818439579505847,1.6112929406418552,0.23936329782009125,0.2930641174316406
30,3,500,8,0.0001,1,3,7834700179865471,62683548.52753872,1.1920930376163597e-7,0.6994359493255615
30,3,1500,128,0.0001,1,8,7835600047376928,7451245.611742305,1.1920930376163597e-7,0.3303428292274475
30,3,500,128,0.0001,1,7,7845382120009076,60946372.734626204,1.1920930376163597e-7,0.6996120810508728
30,3,1000,8,0.01,1,3,7856241885916143,484.1940340764482,1.1920930376163597e-7,2.0829644142850157e-7
30,3,2000,8,0.0001,1,6,7864893971514544,367.9916692287378,1.1920930376163597e-7,2.3786117253621342e-7
30,3,2000,16,0.00001,1,1,7867455073203069,10815.919609079407,1.1920930376163597e-7,0.0000018337707388127455
30,3,2000,128,0.0001,1,4,7876169474277906,1035209.8140933735,1.1920930376163597e-7,0.01881740428507328
30,3,250,8,0.0001,1,6,7885664718278841,2479.7991543652834,0.0027727074921131134,0.7001407742500305
30,3,250,32,1,1,1,7890122477861701,38557689.23327656,1.2278559324840899e-7,0.7028512358665466
30,3,250,128,1,1,6,7912354265644468,41752535.022709966,1.1920930376163597e-7,0.7065228819847107
30,3,1500,128,0.00001,1,7,7912666855543697,13457979.395683838,1.1920930376163597e-7,0.6298056244850159
30,3,1000,32,1,1,8,7914027816656857,6.750751124719079,0.10646093636751175,0.6937511563301086
30,3,1000,16,0.01,1,3,7914785598013514,5601885.3583561955,1.1920930376163597e-7,0.015396134927868843
30,3,2000,64,0.00001,1,4,7920175237250814,1529582.942659504,1.1920930376163597e-7,0.09529174119234085
30,3,2000,16,0.1,1,6,7939252953601637,13259.315502326319,1.1920930376163597e-7,1.1923314957584807e-7
30,3,1500,32,0.00001,1,6,7947747020942405,402100.0747701533,1.1920930376163597e-7,0.028295790776610374
30,3,1000,8,0.1,1,5,7953779582477735,25.706717287693348,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,16,0.1,1,5,7955458102740999,36.13300110896564,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,8,0.01,1,5,79597866070007,5249.32888841643,0.0013864245265722275,0.6975805759429932
30,3,1000,32,0.001,1,3,7961267252227593,29829236.444077916,1.1920930376163597e-7,0.7031459808349609
30,3,2000,128,0.1,1,6,7970071814891181,4437512.471007291,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,128,0.1,1,7,7972494135959706,61748128.639049456,1.1920930376163597e-7,0.7016696333885193
30,3,1500,64,0.001,1,0,7998280663135635,13145044.0692132,1.1920930376163597e-7,0.7016380429267883
30,3,1500,16,0.00001,1,4,800330159350495,219.58294469060522,1.1920930376163597e-7,1.3775834872831183e-7
30,3,250,8,0.1,1,7,800721302730709,2230.2814034357602,0.0027727074921131134,0.6976926326751709
30,3,2000,32,0.0001,1,2,8028311528339409,60289.3795316959,1.1920930376163597e-7,0.000046759105316596106
30,3,1000,128,0.001,1,4,8039440937634478,33299872.030345913,1.1920930376163597e-7,0.7133263349533081
30,3,1500,16,0.00001,1,2,8047548212282739,8386.178998096826,1.1920930376163597e-7,0.00043477778672240674
30,3,1500,128,1,1,0,80606534819955,1919754.7625689907,1.2044114328091382e-7,0.00009365930600324646
30,3,1000,16,0.00001,1,4,8076184044988567,1675.950486673973,0.0006932662799954414,0.7068395614624023
30,3,500,128,0.1,1,6,8079817735084571,62334892.56910174,1.1920930376163597e-7,0.012665068730711937
30,3,1000,16,0.0001,1,7,8081658865475914,1942156.3412083192,1.1920930376163597e-7,0.14984296262264252
30,3,2000,16,0.0001,1,6,8082028594078762,14534.280184818112,1.1920930376163597e-7,0.00020585615129675716
30,3,500,8,0.1,1,0,8090379056506574,7.177616907336579,0.32032936811447144,0.7076606750488281
30,3,1000,128,0.00001,1,6,8097687531327622,46613666.44321794,1.1920930376163597e-7,0.699710488319397
30,3,2000,64,0.01,1,5,8101038922586287,609643.9273247805,1.1920930376163597e-7,0.0055389744229614735
30,3,1500,32,0.01,1,6,8103507034768849,302885.3084010238,1.1920930376163597e-7,0.0023598545230925083
30,3,1000,32,0.001,1,8,8105283554683738,48864474.17490075,1.1920930376163597e-7,0.6985470652580261
30,3,250,32,0.01,1,4,8114678360211689,60685868.7656807,1.1920930376163597e-7,0.7307837009429932
30,3,1000,16,0.1,1,4,8114758192436328,189330.01116660563,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,8,0.01,1,5,8116196514002701,16113.409211944436,1.1920930376163597e-7,1.5422187971125823e-7
30,3,500,128,1,1,0,811638693609395,39968231.23541555,1.1920930376163597e-7,0.7035781741142273
30,3,1000,32,0.00001,1,3,8132368793061779,37601227.78393109,1.1920930376163597e-7,0.7096598744392395
30,3,1500,64,1,1,4,8141017293769972,8.246801945291125,0.008654114790260792,0.02982299029827118
30,3,1500,16,0.1,1,3,8142377549890529,9.169902662050406,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,64,0.001,1,1,8151242692051502,62623008.53475564,1.1920930376163597e-7,0.7012348771095276
30,3,250,16,0.0001,1,8,8151680334042823,612.9127613806298,0.011090472340583801,0.6980229616165161
30,3,1500,64,0.01,1,8,8156937921302176,13006543.498469062,1.1920930376163597e-7,0.602301836013794
30,3,500,128,0.00001,1,7,8158103134749537,63049756.48388332,1.1920930376163597e-7,0.7024277448654175
30,3,1000,8,1,1,8,8186861559119478,1.1470385564340075,0.5643607974052429,0.6211772561073303
30,3,1000,64,0.1,1,6,8190362227752244,49813190.061805,1.1920930376163597e-7,1.2139084049067606e-7
30,3,250,8,0.1,1,3,8196725406800901,58463469.030611396,1.1920930376163597e-7,0.7001656293869019
30,3,250,32,0.1,1,7,8202485816583055,62189276.58646052,1.1920930376163597e-7,0.6988608241081238
30,3,1500,64,0.0001,1,2,8202978539971686,7467981.109747278,1.1920930376163597e-7,0.47569066286087036
30,3,1000,128,0.001,1,5,8212406859164302,31899074.19733403,1.1920930376163597e-7,0.7036411166191101
30,3,1000,8,0.0001,1,1,821827566187713,2.9249204752157256,0.4509350657463074,0.6985198259353638
30,3,250,64,0.01,1,8,8225347626884685,63692560.40725512,1.1920930376163597e-7,0.7261106967926025
30,3,500,32,0.001,1,6,824386270453695,62516636.54743617,1.1920930376163597e-7,0.7156227231025696
30,3,250,16,0.1,1,4,8245821194834869,55232940.124755196,1.1920930376163597e-7,0.7052083611488342
30,3,1000,16,0.001,1,3,8246362731473259,1242.5557009995218,0.001386413350701332,0.7005041837692261
30,3,500,8,1,1,5,8287471962449435,2.2330865267403213,0.3984649181365967,0.6974796652793884
30,3,250,32,0.0001,1,3,8303250313666948,62859764.50653213,1.1920930376163597e-7,0.7046120166778564
30,3,500,32,0.1,1,7,8321473981813319,55303737.40728075,1.1920930376163597e-7,0.10986928641796112
30,3,1000,8,0.001,1,5,8327042653478641,530.1434687547529,1.1920930376163597e-7,4.3043121422670083e-7
30,3,1500,8,0.001,1,3,8350301089622897,799.8608055280679,1.1920930376163597e-7,4.130137654101418e-7
30,3,1500,32,0.001,1,8,8356144202787714,512178.09519361315,1.1920930376163597e-7,0.01813456602394581
30,3,1500,16,0.001,1,3,8363815384510604,18498.80052914613,1.1920930376163597e-7,0.0000040544655348639935
30,3,250,128,0.00001,1,6,8367733151863356,63894956.383127645,1.1920930376163597e-7,0.7002460956573486
30,3,1000,16,0.1,1,1,8368451749855299,2227974.150425404,1.1920930376163597e-7,1.241565001919298e-7
30,3,250,16,1,1,6,8383655001098005,21.709584557029984,0.06451408565044403,0.7053744792938232
30,3,250,64,0.01,1,1,8386690048860265,63087488.47938532,1.1920930376163597e-7,0.701198935508728
30,3,500,8,0.01,1,7,8387124958350047,49184204.26738833,1.5223029947719624e-7,0.7009992599487305
30,3,1500,128,0.01,1,8,8407104828944548,6137955.2682987135,1.1920930376163597e-7,0.20035326480865479
30,3,1500,64,0.1,1,8,8408590471647414,5811376.8072299,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,16,0.00001,1,7,8426857215266185,4952.695190944816,0.001386413350701332,0.7089914083480835
30,3,1500,128,0.00001,1,5,8433477220422213,7595361.5945623405,1.1920930376163597e-7,0.3947778642177582
30,3,250,64,0.1,1,5,8443292166761365,61963092.61342375,1.1920930376163597e-7,0.6966265439987183
30,3,1000,8,0.1,1,7,8447501329794365,42.295988487660935,1.1920930376163597e-7,1.193761960394113e-7
30,3,2000,32,0.001,1,8,8448735431572599,80374.52166861037,1.1920930376163597e-7,0.00005128857810632326
30,3,1500,8,1,1,1,8466723900388137,1.3138946904499422,0.38603290915489197,0.3946712911128998
30,3,1000,128,0.0001,1,6,8479780466084941,43398418.826505326,1.1920930376163597e-7,0.7019347548484802
30,3,1000,64,0.00001,1,4,8487113036772203,54579425.49362546,1.1920930376163597e-7,0.7050961852073669
30,3,500,64,0.1,1,3,8487872916119443,61893524.6217169,1.1920930376163597e-7,0.7071271538734436
30,3,1000,128,0.0001,1,0,8490868198288151,36952339.594937846,1.1920930376163597e-7,0.7012991309165955
30,3,500,128,0.001,1,7,8506912350413612,61473360.671804346,1.1920930376163597e-7,0.7036886215209961
30,3,1500,8,1,1,0,8517169868286518,1.211773864222321,0.553909957408905,0.632839024066925
30,3,500,128,0.0001,1,5,8531583019772984,60830492.748440176,1.1920930376163597e-7,0.7054595947265625
30,3,2000,32,0.01,1,6,8548964905344391,31980.369234517904,1.1920930376163597e-7,0.000005016680006519891
30,3,250,16,0.01,1,5,8556941020276517,59827528.86800279,1.1920930376163597e-7,0.7152529954910278
30,3,2000,8,0.001,1,5,8561636193933639,1.4476013892996384,1.1920930376163597e-7,1.250982961664704e-7
30,3,2000,32,0.1,1,2,8563281190726235,988.9830364009099,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,64,0.001,1,2,8576956503197949,43786130.78028646,1.1920930376163597e-7,0.6989599466323853
30,3,1500,16,0.1,1,6,8586056217607086,12.860965549498312,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,64,0.001,1,4,8588954681542482,9331355.887615694,1.1920930376163597e-7,0.46734657883644104
30,3,1500,16,0.00001,1,6,8598176097074424,48083.767593332384,1.1920930376163597e-7,0.0014218766009435058
30,3,500,128,1,1,6,8624723131255015,36389632.995049484,1.1920930376163597e-7,0.7043310403823853
30,3,500,8,0.01,1,3,8626824119497223,3105.165383401068,0.001386413350701332,0.699625551700592
30,3,1500,128,0.001,1,1,8643323940931323,21851189.395135235,1.1920930376163597e-7,0.7019945383071899
30,3,500,64,0.0001,1,3,8646837205487357,61101576.71612445,1.1920930376163597e-7,0.7033060789108276
30,3,2000,64,0.00001,1,2,8657625530369903,884191.8945961124,1.1920930376163597e-7,0.033439286053180695
30,3,1000,16,0.1,1,0,8659968985298822,20544234.553271376,1.218319169993265e-7,1.3678075561074365e-7
30,3,500,8,1,1,0,8664776366250003,1.58464565045664,0.5108221173286438,0.6937568187713623
30,3,1500,32,0.01,1,0,8671936316137617,703413.9786465194,1.1920930376163597e-7,0.006148901302367449
30,3,1000,16,1,1,5,868684145190814,1.9292119616339292,0.3908861577510834,0.7001553177833557
30,3,1500,32,0.001,1,3,869990260088365,1389342.6639927074,1.1920930376163597e-7,0.09879553318023682
30,3,1500,32,0.01,1,5,8705207385785724,435859.1310427846,1.1920930376163597e-7,0.0014289900427684188
30,3,1000,64,0.00001,1,6,8706779349738274,41164635.0927931,1.1920930376163597e-7,0.7059367299079895
30,3,1000,32,0.0001,1,5,8710963874047035,13552607.9559699,1.1920930376163597e-7,0.6995736360549927
30,3,2000,16,0.0001,1,8,8713273870900482,34033.89047409409,1.1920930376163597e-7,0.00048706462257541716
30,3,250,16,1,1,0,8718771024081128,14.293983081656684,0.0908791720867157,0.6953596472740173
30,3,250,16,1,1,5,8722079122180025,11.282378882353122,0.1017976775765419,0.7116675972938538
30,3,250,8,0.001,1,6,8728185999632804,309.59393851703203,0.0221808273345232,0.7025651931762695
30,3,250,8,0.001,1,1,8728411468517406,2627.5450125152324,0.0027727074921131134,0.6987830996513367
30,3,1000,8,1,1,1,877720924514912,1.5727560728042238,0.4665169417858124,0.6933287978172302
30,3,2000,64,0.1,1,3,8779088827111557,581177.9524790938,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,128,1,1,2,8782107851727866,41572747.04414236,1.1920930376163597e-7,0.7148211598396301
30,3,250,64,0.001,1,6,8783720775254681,62700112.525564134,1.1920930376163597e-7,0.703977644443512
30,3,1000,32,0.001,1,0,8785915744812803,39034967.34666927,1.1920930376163597e-7,0.7057414054870605
30,3,1500,128,0.001,1,0,8794393884666495,7365727.621936843,1.1920930376163597e-7,0.2958770990371704
30,3,1500,8,1,1,3,8798629886393703,1.3454620200587892,0.5357672572135925,0.6988610029220581
30,3,1500,8,0.00001,1,8,8810388897099082,1.122884280697045,0.6661240458488464,0.6961997151374817
30,3,2000,32,0.01,1,5,88117485997369,36297.09723554883,1.1920930376163597e-7,0.00000510541622134042
30,3,250,128,0.01,1,0,8814305783112563,62882032.50387758,1.1920930376163597e-7,0.7054682374000549
30,3,2000,8,0.01,1,3,881618087890194,102.95522544571988,1.1920930376163597e-7,1.3383630914631794e-7
30,3,500,8,1,1,8,881848746250587,1.2293117649290097,0.6159768104553223,0.6942124962806702
30,3,2000,32,0.001,1,0,8835562064223539,139231.9052772635,1.1920930376163597e-7,0.002257559448480606
30,3,250,16,0.0001,1,3,885180567758038,63539220.42553467,1.1920930376163597e-7,0.7008188366889954
30,3,1000,16,0.1,1,7,8852197755653199,54955.795891740905,1.1920930376163597e-7,1.1925699539006018e-7
30,3,1000,8,0.00001,1,6,887842028280216,4121.483830991695,1.1920930376163597e-7,0.000021373854906414635
30,3,250,8,0.00001,1,5,88879531080017,60132396.8316597,1.1920930376163597e-7,0.6986801028251648
30,3,250,32,0.0001,1,0,8888753564029822,63499552.43026347,1.1920930376163597e-7,0.7070307731628418
30,3,2000,32,0.1,1,6,8900961495556408,69.08560985172205,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,8,1,1,3,890899404035439,1.2941580113497348,0.3967309296131134,0.4890696704387665
30,3,1000,32,1,1,1,891797653293919,6.426040860522814,0.1147417351603508,0.7040976285934448
30,3,250,64,1,1,1,892378479933226,39748123.26165447,1.1920930376163597e-7,0.7042062282562256
30,3,1000,32,0.1,1,3,8935124009798077,3603886.078330913,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,8,1,1,1,8937264166675218,3.625407884988256,0.27956923842430115,0.6962924003601074
30,3,250,32,0.1,1,5,8944262221796999,59955836.85270728,1.1920930376163597e-7,0.7025865316390991
30,3,250,64,0.0001,1,4,8948107419875941,62858124.506727636,1.1920930376163597e-7,0.7063858509063721
30,3,250,32,0.1,1,4,8949820349096836,58792460.99139249,1.1920930376163597e-7,0.7216338515281677
30,3,2000,8,0.00001,1,1,8954148059396037,6.278647556159451,1.1920930376163597e-7,1.3822342737057625e-7
30,3,2000,16,0.00001,1,2,8962979829478255,28740.037589545536,1.1920930376163597e-7,0.0000013053728480372229
30,3,500,64,0.01,1,0,8964833059094088,60295784.81218233,1.1920930376163597e-7,0.6991019248962402
30,3,1500,16,0.1,1,2,8968857547486978,8.721182737209471,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,64,0.00001,1,5,8969127956253444,63729268.40287919,1.1920930376163597e-7,0.6972002983093262
30,3,1000,32,0.01,1,1,8969498055104529,31056814.29773923,1.1920930376163597e-7,0.7037464380264282
30,3,500,32,0.0001,1,1,8986153609174428,59850416.865274325,1.1920930376163597e-7,0.7066385746002197
30,3,250,64,0.001,1,5,8999923469710295,65251512.22141358,1.1920930376163597e-7,0.698373019695282
30,3,1500,128,0.01,1,4,9012169622150288,12662180.49055046,1.1920930376163597e-7,0.6289221048355103
30,3,500,64,0.01,1,8,9013101637184024,62264532.57748931,1.1920930376163597e-7,0.7099915146827698
30,3,1000,32,1,1,6,9021611843274004,5.542658088502567,0.10897526890039444,0.5851467251777649
30,3,1500,32,0.1,1,3,9022098080875042,452522.129123611,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1000,64,0.01,1,1,9027450334825691,43454758.819789074,1.1920930376163597e-7,0.7018718719482422
30,3,1500,8,0.001,1,7,9034222827972264,77.1482823265656,1.1920930376163597e-7,3.8322917816913105e-7
30,3,250,128,0.00001,1,2,9062960713111887,62954660.49521965,1.1920930376163597e-7,0.7160950899124146
30,3,2000,16,0.01,1,5,9068855119008081,580.4819407199702,1.1920930376163597e-7,2.1983692022331525e-7
30,3,500,128,0.00001,1,2,90706490867635,58838604.9858917,1.1920930376163597e-7,0.7105481028556824
30,3,1000,8,0.01,1,0,9076564027676551,5.494476423836366,1.1920930376163597e-7,1.2437106988727464e-7
30,3,500,16,0.0001,1,6,9079878307317334,61264604.69669,1.1920930376163597e-7,0.7063410878181458
30,3,500,128,0.01,1,6,9087524329909016,60638872.77128306,1.1920930376163597e-7,0.6978919506072998
30,3,1500,128,0.0001,1,2,9095576959850934,7577524.596688677,1.1920930376163597e-7,0.36931806802749634
30,3,250,128,0.0001,1,7,9096472181683196,64357888.32794186,1.1920930376163597e-7,0.7021573185920715
30,3,2000,64,0.00001,1,1,9123360945030266,1408161.5821340582,1.1920930376163597e-7,0.07737032324075699
30,3,1500,128,0.001,1,2,9124602894002035,13954429.336502392,1.1920930376163597e-7,0.5105364322662354
30,3,500,32,1,1,2,9142092542537467,31.6548145470545,0.045551471412181854,0.7035074234008789
30,3,250,8,0.1,1,5,9144354574535049,2195.9943026823444,0.0027727140113711357,0.6958960890769958
30,3,500,8,1,1,6,9146601413099563,1.6497085959858773,0.4731202721595764,0.6963462829589844
30,3,2000,128,0.001,1,3,9155412667602206,3636112.8165415744,1.1920930376163597e-7,0.11737409234046936
30,3,1500,64,0.0001,1,6,9157293297037739,18763739.763187915,1.1920930376163597e-7,0.7051555514335632
30,3,250,8,0.01,1,1,9160422170542787,61738520.64019482,1.1920930376163597e-7,0.701170802116394
30,3,2000,32,0.00001,1,7,9161547971339139,98681.17573628714,1.1920930376163597e-7,0.003059082431718707
30,3,2000,8,0.00001,1,3,9166071078538401,19.11479843959379,1.1920930376163597e-7,1.4858298413855664e-7
30,3,500,32,0.0001,1,4,9173123408995831,45533546.57197826,1.1920930376163597e-7,0.7105998992919922
30,3,1000,32,0.1,1,5,9187880255873306,10165845.467618784,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,8,1,1,2,9188289903386894,1.0345255111896507,0.6451371312141418,0.6524982452392578
30,3,500,16,0.00001,1,8,919488579046385,2150.63261376904,0.0027727074921131134,0.7111192941665649
30,3,1000,128,0.0001,1,8,9212019966556293,37505215.529029906,1.1920930376163597e-7,0.7041493654251099
30,3,1500,128,0.01,1,3,9215030626122145,14833211.231743427,1.1920930376163597e-7,0.7037599682807922
30,3,2000,16,0.0001,1,0,9226638091987263,19773.228111597524,1.1920930376163597e-7,0.00212633959017694
30,3,500,16,1,1,8,922716969740402,6.232160535902265,0.17974522709846497,0.6994309425354004
30,3,1500,16,0.01,1,7,9233397344428756,25668.705924426802,1.1920930376163597e-7,5.653570269714692e-7
30,3,2000,8,0.01,1,5,9234049864018322,13181.459366147594,1.1920930376163597e-7,1.3637554729939438e-7
30,3,1500,64,0.01,1,2,924394248490573,10494658.748939186,1.1920930376163597e-7,0.42024168372154236
30,3,2000,8,0.1,1,6,9244205395318909,9067.085536793122,1.204312098934679e-7,1.3796092446227703e-7
30,3,1000,16,1,1,8,9253492643532252,1.5596039645560962,0.4480748474597931,0.6790481209754944
30,3,1500,32,0.00001,1,2,9262790871611638,295962.68346849876,1.1920930376163597e-7,0.029575392603874207
30,3,500,16,0.001,1,2,9285970704595818,5275.991729419273,0.001386413350701332,0.7112942934036255
30,3,500,128,0.001,1,4,9286817763177633,55606473.371191815,1.1920930376163597e-7,0.7090070247650146
30,3,500,128,0.0001,1,4,9291837698616127,60131000.83182611,1.1920930376163597e-7,0.7111217379570007
30,3,500,32,1,1,7,929453198318603,21.613321049982492,0.0574047714471817,0.7045478224754333
30,3,250,8,1,1,5,9302774314992242,4.31713130737033,0.25062867999076843,0.6982063055038452
30,3,1000,8,0.00001,1,7,9308350880367379,627883.8011345157,1.1920930376163597e-7,0.04276932775974274
30,3,2000,32,0.001,1,7,9314577623328095,49560.78638522356,1.1920930376163597e-7,0.0014374356251209974
30,3,1500,16,0.1,1,8,9316492086677863,2.9338053543799694,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,8,0.001,1,1,9317265073736264,142.19588904382914,0.04991873353719711,0.6997639536857605
30,3,1000,16,0.00001,1,8,932612445165916,3361428.0353913293,1.1920930376163597e-7,0.3548213243484497
30,3,1000,32,0.1,1,7,9326725586048711,25096951.0082103,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,16,0.1,1,3,9329680353180664,59071560.95812119,1.1920930376163597e-7,0.7050065994262695
30,3,1000,128,0.00001,1,1,9365711185966473,49566214.091246836,1.1920930376163597e-7,0.7022933959960938
30,3,2000,64,0.001,1,5,9368273223849454,1800921.0353134829,1.1920930376163597e-7,0.06762928515672684
30,3,500,8,1,1,2,938445038003175,1.192238555889203,0.5940219759941101,0.6938056945800781
30,3,250,128,0.1,1,6,9386094936493262,64171340.350180104,1.1920930376163597e-7,0.7146148085594177
30,3,250,64,0.0001,1,7,940057046001383,63585228.42005009,1.1920930376163597e-7,0.7888191342353821
30,3,1500,128,0.1,1,1,9401455602150259,11959038.574371507,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,64,0.0001,1,4,9407624782654538,61892320.62186043,1.1920930376163597e-7,0.7088358402252197
30,3,1500,32,0.00001,1,1,940817623686304,2015403.3847451943,1.1920930376163597e-7,0.21894845366477966
30,3,500,32,0.0001,1,0,9409070445030443,57908769.096736774,1.1920930376163597e-7,0.7054989337921143
30,3,1000,16,1,1,2,9409679888595281,2.2734951624299673,0.375632107257843,0.7058267593383789
30,3,250,64,0.001,1,3,9410634866978874,62900708.50165123,1.1920930376163597e-7,0.7096339464187622
30,3,1500,64,0.01,1,7,9412907770795248,285764.2471842471,1.1920930376163597e-7,0.001541427569463849
30,3,1000,32,0.01,1,5,9415448737956091,28186212.639941618,1.1920930376163597e-7,0.7007502913475037
30,3,500,16,0.00001,1,3,9437926201435991,61476008.67148868,1.1920930376163597e-7,0.7003560662269592
30,3,1000,8,0.001,1,2,9476324846279441,1.4840566355996243,0.33340388536453247,0.3479944169521332
30,3,250,16,0.00001,1,5,9506477620001521,62709608.52443212,1.1920930376163597e-7,0.7212523221969604
30,3,2000,128,1,1,5,9507120251705873,8498.971828977748,1.1944773348204762e-7,4.0527655187361233e-7
30,3,500,16,0.00001,1,6,951257703795543,59136072.95043076,1.1920930376163597e-7,0.7054545879364014
30,3,2000,16,0.1,1,1,9520808122508624,2.7991765987953903,1.1920930376163597e-7,1.1920930376163597e-7
30,3,250,32,0.0001,1,8,9523341012788069,63245804.460512586,1.1920930376163597e-7,0.7025708556175232
30,3,1000,8,0.1,1,1,9526431077199679,40.78144145738467,1.1944773348204762e-7,1.2166502472155116e-7
30,3,2000,128,1,1,0,9535709453008926,1636.4125162750156,1.1923911813482846e-7,1.2251140901753388e-7
30,3,1500,64,0.00001,1,8,955344916041058,6334125.74491337,1.1920930376163597e-7,0.46712782979011536
30,3,1500,8,0.0001,1,8,9555831860812479,1.5622599762050329,0.5614516735076904,0.6933760046958923
30,3,500,8,0.1,1,6,9568212122424317,43.93737073064902,0.09628880023956299,0.6964316964149475
30,3,500,32,0.001,1,3,9570965718253069,62200128.585166864,1.1920930376163597e-7,0.7052650451660156
30,3,2000,32,0.01,1,0,9572989636138748,33322.76165261726,1.1920930376163597e-7,0.000024468754418194294
30,3,250,64,0.00001,1,2,9574891854402056,64405088.32231518,1.1920930376163597e-7,0.7055232524871826
30,3,250,64,1,1,8,9575551112825118,39265199.319223486,1.1920930376163597e-7,0.7081356644630432
30,3,2000,128,1,1,6,9578045837835403,40780.348845081455,1.1956693413139874e-7,0.000001181580159936857
30,3,1500,16,1,1,6,9582445019725301,1.542324474477223,0.18932823836803436,0.19654232263565063
30,3,2000,128,0.0001,1,5,9596834346461525,1084114.7457634513,1.1920930376163597e-7,0.027951201424002647
30,3,2000,8,0.001,1,4,959813151142548,33.31954477779825,1.1920930376163597e-7,1.889606693339374e-7
30,3,2000,64,0.01,1,0,9598146058020115,3342460.101547706,1.1920930376163597e-7,0.05284843593835831
30,3,500,16,0.01,1,5,9612507658088284,56369549.28022608,1.1920930376163597e-7,0.7128405570983887
30,3,2000,8,1,1,8,9626737678824043,1.0099626333835463,0.6480187177658081,0.6456944942474365
30,3,250,64,0.1,1,3,9628393815556497,63038700.4852013,1.1920930376163597e-7,0.6999760270118713
30,3,1000,8,0.001,1,0,9628396329177827,5.996188942687437,0.36810123920440674,0.6954055428504944
30,3,2000,128,0.1,1,0,964190061319493,874854.8957091694,1.1920930376163597e-7,1.1920930376163597e-7
30,3,1500,32,0.001,1,5,9646205919992381,351362.9268642751,1.1920930376163597e-7,0.0020999007392674685
30,3,250,128,0.1,1,4,9648420348363165,59102576.95442379,1.1920930376163597e-7,0.7109142541885376
30,3,250,32,0.0001,1,5,9654278946407989,62039612.604301855,1.1920930376163597e-7,0.7041593194007874
30,3,1000,8,0.1,1,4,9659173527710689,1.665587365625954,0.09150698035955429,0.09138810634613037
30,3,2000,16,0.00001,1,3,9676233916973737,603.1254867686945,1.1920930376163597e-7,0.0000010404174872746808
30,3,1500,8,0.0001,1,7,9687100308562112,4507.5595212507815,1.1920930376163597e-7,0.0000018912880932475673
30,3,1500,64,1,1,7,9689379602620805,1.8548458020286462,0.06628570705652237,0.07264386862516403
30,3,2000,128,0.01,1,3,9730320905514791,4530781.959888701,1.1920930376163597e-7,0.12234804034233093
30,3,500,8,0.0001,1,8,973904190260157,1.6777787472252201,0.565637469291687,0.702168345451355
30,3,250,128,0.1,1,2,9739078499817593,61874808.62394802,1.1920930376163597e-7,0.7074123024940491
30,3,1000,8,0.01,1,5,9739573921334678,17003.706532527736,1.1920930376163597e-7,5.092846322440892e-7
30,3,2000,128,0.00001,1,5,9741037186475644,3176440.6213387703,1.1920930376163597e-7,0.13139811158180237
30,3,1000,128,1,1,7,9742116524579593,19515740.517127715,1.2123587112000678e-7,0.22129632532596588
30,3,1000,8,0.0001,1,5,9745238568450486,27417.369778469827,1.1920930376163597e-7,0.00007461835048161447
30,3,2000,8,1,1,5,9745959302459782,1.1759743586675107,0.3500887453556061,0.359717458486557
30,3,1000,16,0.0001,1,3,9766180987051408,4456264.083026703,1.1920930376163597e-7,0.3412110209465027
30,3,2000,32,1,1,8,9767678604713719,1.858970508694392,0.04395021125674248,0.04555382952094078
30,3,2000,128,0.00001,1,6,9768321488683881,5868401.800431991,1.1920930376163597e-7,0.17572109401226044
30,3,1500,8,0.01,1,1,9768695857801892,43.84067012778877,1.1920930376163597e-7,3.8489855569423526e-7
30,3,2000,8,0.001,1,8,9781000118541693,1.1935019383619385,0.6707881093025208,0.693610429763794
30,3,2000,128,0.1,1,4,9782351710401856,253347.23237982212,1.1920930376163597e-7,1.1920930376163597e-7
30,3,500,16,0.00001,1,0,9782379142015305,55248137.41390879,1.1920930376163597e-7,0.6950333118438721
30,3,250,128,0.0001,1,6,9785629332599478,63357716.447171636,1.1920930376163597e-7,0.6998026371002197
30,3,2000,16,0.1,1,7,9786703981158621,2.502127812911014,1.1920930376163597e-7,1.193285186218418e-7
30,3,2000,64,0.1,1,2,9789481676367747,905182.6299318996,1.1920930376163597e-7,1.1920930376163597e-7
