embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
8,64,0.001,0.3,6,047164401385709875,693171282742.7397,4.788338014433781e-8,1987.2944141328512
32,64,0.0001,1,4,047250136102244045,92499582946.7337,1.7780821164350432e-7,1993.9573751434182
64,64,0.0003,0.3,4,047510667927707084,705241734402.8364,2.6886169733484115e-8,2003.2965984078828
64,64,0.001,0.1,0,04753713401167259,2273288225054.54,7.965730075418513e-9,2008.0439975421477
4,32,0.0003,0.1,5,0485398583438571,132898213494.45357,0.000001745416515380711,1985.189385766035
32,8,0.0001,0.1,8,048641597766218236,7001.49299588201,38.82543645819884,1990.3454449490887
16,8,0.001,0.03,5,048928234865374565,48660.44659644022,12.581984473993948,1988.526660010998
32,16,0.001,0.3,7,049068938651794625,1114203617460.2937,4.1476661656678216e-8,2004.3324921952048
16,64,0.01,0.1,6,049190115128120104,2217454830592.465,5.95129456818231e-9,0.0000011605352559529062
16,16,0.0001,0.1,7,04919288771637609,5966586568958.991,1.4188024310422595e-8,1984.9383041711526
32,64,0.0003,1,8,04956143299964699,93085453355.2002,1.7150184621828001e-7,1996.319225740172
64,32,0.001,1,8,05011515945914624,131691018810.68561,1.46883044125739e-7,2012.397863739181
4,16,0.003,1,4,050268695248373185,3.3268493944075828,230.91587570570036,673.0371750775473
16,8,0.003,0.3,1,05034338787125059,2106.6272941004927,28.809981755194787,1989.1665506798724
8,8,0.001,0.03,7,050424038418579675,370.0039242048054,218.25244343389875,1985.481662877364
8,8,0.01,1,8,050982370533635746,8.749515586297035,434.27519449753663,1986.4683798952783
16,64,0.001,0.03,6,0512810579101689,11641132223465.582,2.403766741197796e-9,1989.3704011684285
64,32,0.0001,0.3,7,051338895745751345,909330835427.746,3.0937316040233895e-8,2007.919249693776
4,64,0.01,0.03,2,05166653339202676,6516201315269.808,4.3878585209120305e-9,1984.1197437574
32,32,0.01,0.3,6,05168255856680992,629655778171.1101,2.1495044409934395e-8,0.0024960098134410628
8,64,0.0003,0.1,2,05171028934070476,3484790420825.596,1.0148220263873692e-8,1983.9445023667506
16,64,0.001,0.3,1,052134394563347564,717551826983.1815,3.1573672563259946e-8,1984.966486344909
32,32,0.001,0.1,7,05266453524717685,3401243607681.9434,8.831945619123958e-9,1995.585400613694
64,16,0.0003,1,5,05271110323220274,154998819371.44553,2.4036354715194275e-7,2022.1581933811467
4,16,0.0001,0.03,1,05292373942751971,916260406280.4248,5.405390357329914e-9,904.8959534940867
64,64,0.003,1,6,0529572887179145,106158076258.97275,8.598957655364748e-8,0.002222661763734055
8,16,0.003,1,3,053246141050446893,59.771323442525,47.06226371477372,1989.8092167614163
4,16,0.0001,1,8,053367020441604684,3.112222687053723,246.66767294616093,672.1345449128532
32,8,0.003,0.3,4,053467701321876615,565846440424.3467,2.84350003010066e-7,1993.3182294749531
8,32,0.001,0.03,8,05355805426779403,20171030640981.125,3.799479397730162e-9,1986.0260468522151
64,32,0.001,0.3,5,05367820509691512,823539759762.4607,2.8759586266244724e-8,2009.365681774601
32,8,0.003,0.03,3,05368929446025139,50248.76129102837,6.734591665979066,1997.1117703877235
8,32,0.001,3,1,053785301613188174,2.828321940857927,529.2661323072784,1319.9907381137698
16,32,0.001,3,2,05384882051692119,4.656423640170121,280.42756583024095,902.2537204097941
4,8,0.0003,1,8,05395773443562213,3.544888987808977,345.58986063458866,945.3448067682341
16,32,0.001,0.03,8,054204686421584936,14640158098656.605,2.650787145325561e-9,1998.7496239107982
4,8,0.001,0.1,8,05445074399680283,110497864147.57796,6.656071089742727e-8,929.1476914244229
64,16,0.0003,1,3,054641600071971164,151077858024.3685,2.529683785351299e-7,2014.6415019203448
8,32,0.0003,1,5,0550645281801464,2118.987986927423,3.1228831302901376,1986.2706040225653
8,8,0.0003,1,3,05547658848585524,5.27426645142706,178.52935711768282,837.5044876344223
16,8,0.01,0.1,8,055595390276993895,6128.653448828884,17.881928431385656,1996.300632849076
16,16,0.001,3,8,05575178123508173,4.003949773145328,417.6656018411012,1174.750180671736
8,16,0.003,0.03,5,055799824961469624,28362881963118.082,4.875427395052492e-9,1984.027917734818
8,32,0.001,1,3,05630581021666736,6918.9146534140655,0.7674906310015828,1989.8037621067383
64,8,0.01,0.3,5,05673557810899443,40372343.89371157,0.0022770028791918675,2012.8660833562049
32,16,0.01,0.03,5,05718244113952353,18336043025900.15,2.9341042928413455e-9,2004.9370644205862
16,16,0.0003,1,2,05761968236492265,362751.1270599196,0.06547618899336757,1992.092124092291
8,64,0.003,0.03,7,05770190696657085,15790859167879.414,2.747803984330784e-9,1987.4996897608264
32,64,0.01,3,3,05770197960515666,1284.6156455076898,0.0020934968620944907,0.3093356509780958
