embed_size,hidden_size,learning_rate,weight_decay,seed,slug,maxRatio,minTrainLoss,minEvalLoss
16,64,0.01,0.3,4,05091077912642017,1196308466371.6292,3.404586967825677e-8,1.7135560680393328e-7
16,1024,0.001,0.03,2,05092559290895915,27845190584539.53,3.0462570244021437e-9,7825.0722751106805
32,128,0.0003,0.1,6,051128235971965585,4980067879740.114,1.849861308556485e-8,7816.937619483907
16,256,0.0001,0.03,0,05128884580521709,21829274692419.1,4.694822308677652e-9,7817.396108241506
8,256,0.0003,3,2,051436544964156616,2.963676454320314,1322.4259212375318,3312.326509063107
16,512,0.003,3,4,05150224740306153,62.28853686837851,0.002169625266766174,0.013367810824951051
64,256,0.0003,0.3,1,0518039691015556,1087954785228.2576,3.0570409758541393e-8,3.3769753631090124e-7
128,256,0.01,0.03,1,05183244988327684,12829962803572.967,2.422631206751531e-9,1.975824259738701e-8
16,128,0.003,1,4,05222183790380974,50418346875.55808,8.999170481032274e-7,7817.678592529932
128,1024,0.0003,0.1,0,05237098096044768,3020272046781.535,1.6059356067031864e-8,7875.112760454209
64,1024,0.0001,0.3,8,052936357837519155,1199164470077.7168,4.6063739488151004e-8,7826.929075381802
32,64,0.0001,0.1,6,052988338244487565,6546026535720.118,2.2112990549446332e-8,7819.672846311753
16,64,0.0003,0.3,4,05302631224084875,1028852395726.2524,6.186612799500028e-8,6595.876178086617
32,128,0.0003,0.3,8,053495044929183444,1205279905064.9014,3.348426491550864e-8,0.0001262431639743235
8,1024,0.01,0.03,7,053736418208919945,13182348914473.064,2.8067117518964884e-9,1.0791632920579892e-8
128,64,0.001,0.03,8,053764068206264226,18577742189702.613,5.620226728433208e-9,7880.981737590248
64,512,0.0001,3,4,0540895804197703,9273156498.009497,0.0000033965632134338546,7834.0266143499275
16,1024,0.0003,1,2,054181946072822784,108410679979.91914,4.622811541074821e-7,7817.709163028888
8,128,0.01,1,3,05464004970906122,7.051984632015207,0.0000012925505592034146,0.000005480826181627819
16,128,0.001,1,1,054718686158181984,62931661.31875907,2.3668834621805068e-7,0.0000017481006575416788
64,256,0.001,0.03,8,0547215244055228,13900103923062.58,4.742801262821759e-9,7844.599892907634
16,512,0.001,0.3,1,05486389842662576,1111496874135.9695,3.0227065738709815e-8,1.777851090677457e-7
32,128,0.003,3,3,055037050979926394,50.9775398924356,0.00096364081849718,0.006609674579589185
128,256,0.003,1,5,05511782396783382,9311614697.6885,1.0565258955880938e-7,7.474005936441833e-7
8,512,0.0003,0.3,7,05520020453129937,896202290388.6195,1.0603990662520761e-7,7811.694475774175
128,256,0.0001,0.3,4,05554023635646299,1027321382450.5354,5.7261502648608346e-8,7851.644111862512
64,512,0.001,0.1,8,05569449135437832,3513557335470.479,9.555225055574876e-9,2.914925924340066e-7
64,512,0.01,3,8,055752615190785115,1101.299924583215,9.462347064511889e-7,0.000022808209908472053
8,128,0.0003,0.3,3,0559176553735754,384599173708.0424,1.0777393909599149e-7,5828.928156295686
64,256,0.0003,1,5,05609740781479433,182413788253.26138,1.3217176707538016e-7,0.0000015917579185504564
32,64,0.003,0.03,5,05636995777659115,22551053352995.89,5.532339475402514e-9,7831.604204050403
64,64,0.01,0.03,5,05642875527389324,18370010880216.863,2.4327238001783954e-9,2.9612478022891417e-8
128,512,0.003,0.3,4,05645871842656536,709071883546.6383,2.742903193416374e-8,1.6451869021587498e-7
64,64,0.0001,1,5,056597229127563375,206663461256.46765,2.6541206249967125e-7,5367.7917223924815
32,128,0.003,0.1,0,056671409865162725,4355850509915.033,8.96701246583557e-9,5.5206375247840684e-8
16,1024,0.003,1,6,05705797856242989,84800468829.18074,1.792883543644316e-7,8.871291807438801e-7
32,512,0.003,0.3,1,05710341476202796,790730668951.4647,2.984507219080887e-8,2.987901030612653e-7
32,128,0.0001,3,1,05722749040448949,224.1917113855803,0.00006506702380782293,0.0006452381555732498
8,64,0.001,0.3,3,057793929520836396,73.07166867614808,5.251309364894438e-8,1.7621676827885233e-7
64,128,0.0001,0.03,3,05824354843645008,16807575255142.262,5.368988364988078e-9,7842.765455150073
32,128,0.0003,0.03,8,05831577204074123,18941721694706.113,5.1434287939682034e-9,7820.54162328492
16,512,0.01,0.03,6,058705651866962305,18469845088771.586,2.49287701592089e-9,1.457620690806125e-8
64,128,0.001,0.3,5,058925920023670586,1084782100337.5967,2.9331251649150543e-8,4.1734614616644823e-7
8,64,0.01,0.1,5,059145965673975565,1209775.569566704,1.547152628217199e-8,9.502801123171277e-8
8,128,0.001,0.3,8,059187453321015604,658738300123.0007,1.20423292658653e-7,7809.484332326764
8,256,0.001,0.03,3,059200362611674606,3946840067483.473,3.416661620285074e-9,1.0555302409866302e-8
64,64,0.003,0.3,7,05930235489401936,1227195617779.827,2.8151368569045297e-8,2.2810783347457538e-7
16,512,0.0001,3,2,05960549584259456,75.30263613168117,179.91322227274588,7816.230990018332
16,64,0.0003,1,2,06004452017555573,10973141846.35973,3.424236488991527e-7,0.000009244569665528742
128,256,0.0001,0.1,5,06054386859354843,3585390127240.5303,1.841508390200225e-8,7870.230707250037
64,128,0.01,0.3,7,06077654925047338,672588349611.5571,2.894538475518187e-8,1.7193792943887e-7
8,512,0.0001,1,8,06095880584296598,11425275121.338367,0.000004179245418788666,7814.114605739878
16,256,0.0001,0.03,6,06106706201207268,22945551762570.316,4.728039293395513e-9,7818.352864704559
64,128,0.003,0.3,8,06165922654799494,926983892779.3693,2.9350982532738037e-8,3.2746627026770347e-7
64,256,0.01,3,1,06206348372015569,1112.6985807943706,0.0000010651891721317669,0.00001865577684611199
128,64,0.003,0.3,4,06207078140264255,1232000431485.041,2.9580432103118608e-8,4.123891116666966e-7
128,128,0.01,1,4,062100808432505206,3689337.7483751806,1.1872080073662182e-7,0.0000014956628075351234
64,512,0.0001,0.3,3,06220124340729638,1168292839926.4258,5.2243896762595046e-8,7849.789767206373
64,512,0.0003,1,2,06237289425861203,177524726232.7166,1.2050312791125706e-7,0.0000010454325476673838
16,1024,0.0003,0.3,2,062448185392453226,1706547229108.3718,4.509567852338925e-8,7818.78447081018
32,1024,0.003,3,5,06276052292050038,3308089850.4536014,0.00000880264631718006,7879.632582057579
8,1024,0.0003,0.03,5,06284825516832959,26452235800305.883,3.679158311332631e-9,7816.1868893716655
64,64,0.003,0.1,0,06302975012593748,4638138103244.631,8.797749417809893e-9,5.620818654795673e-8
128,1024,0.0001,3,1,0632381644005241,21728541241.797447,5.419763185268459e-7,0.000013220538281142926
64,256,0.003,0.1,2,06332992092335099,3437963680828.716,8.820701502491376e-9,8.696946629014686e-8
16,256,0.0003,0.03,0,06352544094723933,20971693638633.508,4.53726656245117e-9,7817.077637348479
16,1024,0.001,0.3,5,06361555211260861,1448069166283.3865,3.121324820769183e-8,2.1432783057793572e-7
128,1024,0.0001,1,5,06368888782082727,186946427043.6865,1.129802022965553e-7,0.0000013944206279627623
128,64,0.003,0.3,1,06407115131814856,1191476420327.613,2.8366176518231817e-8,2.2498813453795045e-7
8,64,0.001,0.03,2,06429273269588986,11694618422694.064,6.629878423992089e-9,7811.642687668611
128,128,0.001,3,0,06456708696718272,13977882010.609379,7.47864287907974e-7,0.000018841161726948163
32,1024,0.001,0.1,4,06469168110359591,4797161219643.32,9.465521477677176e-9,1.9075553245608258e-7
8,64,0.001,3,7,06478727286194763,2.607579414755565,1945.281745214725,4675.7936750552135
32,1024,0.0001,0.03,0,06487783375202616,22011238330514.09,3.1806093314592545e-9,7820.912065417192
16,128,0.0003,0.1,0,06492461617539569,5847706525379.193,1.934608229144206e-8,7817.988891198644
8,256,0.0003,0.03,4,06515563730199014,3067852895042.2314,3.0934896866242775e-9,1.8867783113422762e-8
16,512,0.003,0.3,6,06520602498338723,958082868520.015,3.172382334539548e-8,2.174148345627947e-7
16,128,0.0001,3,6,06521228765735687,5.626411021091804,996.7938847089803,5605.465097557884
128,64,0.01,0.03,3,06546462134005271,18033392747811.27,2.703193002767336e-9,4.5825306213172755e-8
8,512,0.003,3,0,06548027123175171,3.952687332055888,228.3272864385598,596.7101242197358
8,64,0.001,0.1,8,06592340525323448,735574625980.5854,9.480215945511577e-9,5.377082423579024e-8
8,512,0.001,0.3,5,06600269401708236,772560550604.1017,1.0092314694371642e-7,7812.7922326283815
8,256,0.0003,1,1,06605134110800337,1575197245.4163349,5.68195808375979e-7,0.00000882815899745482
64,128,0.0003,1,6,066137451463815,192572676204.84186,1.3273357678495578e-7,0.000001249715690408649
64,64,0.003,1,5,06634150825644713,162835336426.22818,1.3782223072614154e-7,0.000001355201128943186
32,1024,0.01,0.03,6,06641472186359254,15556793914013.75,2.5753443821898283e-9,1.6034574778946236e-8
8,128,0.003,0.1,6,06649709484395294,2453885.8732303483,1.045270470169599e-8,3.9252907590514056e-8
16,1024,0.01,0.03,5,06684047731888365,19868578101648.82,2.6217215065526626e-9,2.4556000343953483e-8
16,64,0.01,3,1,06691649546046252,4.4281005234877115,638.5419285176697,1819.3883122460672
32,512,0.0003,0.1,4,06757586511890978,4907934314149.665,1.3667349030181754e-8,7830.642000531385
32,512,0.001,0.1,8,06782284630121505,4569332284026.384,9.035220793707762e-9,1.2225164457463867e-7
8,128,0.0001,0.1,6,06797509717928463,3084612989602.9717,2.220636718909239e-8,7812.32374144001
64,1024,0.0003,0.1,8,06804392811661553,3909567582737.142,1.3403095078135995e-8,7845.544404395813
16,1024,0.001,0.03,0,06818833439251826,26045529842157.953,2.9969191572771977e-9,7824.989718070039
16,128,0.0003,1,3,06824058553063361,41166127655.83467,2.4735536081838017e-7,0.0000017760350780148864
8,128,0.003,3,2,06852425695491127,2.996458018960934,1600.772190377374,3948.95803182196
16,1024,0.0001,0.1,4,06853956763685931,7619751919893.695,1.1249710496400279e-8,7815.151134269409
64,512,0.01,0.1,4,06862921625634022,2658766272319.919,8.585735899964865e-9,8.574734588693094e-8
32,256,0.0003,3,4,06871075483408629,22122.500845409846,0.9226325375587852,7827.000603476257
8,64,0.01,3,8,06903928901947198,2.8274138964763744,1868.4708783902988,4615.888058274262
64,64,0.001,0.03,8,06908402839830352,19565385111703.004,5.528111746125164e-9,7837.561416745001
128,128,0.0003,0.03,4,06926657701993266,14194277157827.256,5.435250027811422e-9,7862.779753701744
16,1024,0.0001,0.3,8,0695040205345756,1842112247240.511,4.587575896801837e-8,7816.531634994004
128,1024,0.01,0.3,2,06961731297039075,477831396969.2572,2.729701042932154e-8,1.996382103883826e-7
8,1024,0.001,3,4,06974948487689514,3.482815467905784,22.090659240390885,62.07497386140058
16,256,0.001,0.03,1,06980869123355526,21323288557589.344,4.679143739124155e-9,7822.678734547578
8,1024,0.0001,0.3,5,07036435775429584,1148535651114.4534,7.31785412228517e-8,7814.143260126589
16,512,0.0001,0.1,4,07044234364055169,6416586625018.243,1.4231969824725148e-8,7818.690192362515
32,256,0.0003,1,7,07048775912885097,143454492339.60352,1.4957973325166567e-7,0.0000023609169313877385
16,128,0.01,0.3,2,07059009219169232,17991688396.51694,3.24118794019339e-8,2.1068597997789034e-7
16,128,0.0001,0.03,2,0707107469985131,26279481372854.42,5.9239579907913155e-9,7816.722802390159
16,128,0.01,0.1,4,07073641581903056,2459760185680.369,9.633453590335771e-9,4.261691044442536e-8
8,256,0.0001,0.03,1,07093418468442758,24165956438742.434,6.881603509217625e-9,7815.622042184445
128,64,0.01,0.3,0,07100880994836123,1098976503345.7466,2.7263042489703222e-8,2.0075087767508325e-7
128,1024,0.01,0.03,5,07176839501318011,13619372087398.953,2.4973692003230738e-9,1.5207548553685533e-8
16,64,0.0001,0.03,1,07224886643428652,27812211292633.203,6.891418990979058e-9,7816.300709365367
128,128,0.001,0.3,0,07229532593443577,1038726338557.5232,2.7049446682043088e-8,1.750345654966385e-7
128,512,0.01,0.3,3,0724254778456801,457445160285.5985,2.76566443075247e-8,2.752332394935661e-7
128,512,0.01,3,0,07246884634494333,3738.7535958409962,5.815675057138728e-7,0.00001117131312573531
16,256,0.01,0.03,0,07249168619887358,17606934171549.676,2.8177769006933693e-9,1.9029525954828875e-8
16,256,0.003,3,1,0727956829362566,7.290602362137626,14.64231013555904,51.22541408594125
16,256,0.001,3,1,07294155797898771,6.915504476071586,1.9389150439038518,8.161715128375988
64,1024,0.0001,0.1,2,07329533597185811,4346262444359.3276,1.3519964481177374e-8,7846.040967726007
32,1024,0.0001,3,7,07333826820347633,3150350385.295872,0.000011599072593913362,7827.797058381236
64,512,0.0003,1,0,07346369940511921,177208372221.65793,1.2363588907241182e-7,0.0000016552984649830048
64,128,0.001,1,4,07358312920550769,169760703960.56662,1.2831602979097956e-7,0.0000010170055391400644
16,128,0.003,0.1,0,07383108817804562,4361280603430.515,1.0316847820421326e-8,4.51821864359175e-8
32,256,0.003,1,5,07407347619680316,60240084591.44517,1.427132061284987e-7,0.0000016017271039545917
64,64,0.0003,1,4,07410508669264182,201486043069.15576,3.162351710942985e-7,7846.581015231213
8,64,0.0001,0.03,5,07421841478196933,6130165165618.862,6.361150495188421e-9,6189.5026227882745
8,1024,0.01,3,4,07428588033884376,6.081660239214388,12.232240077955662,37.64573428678364
64,64,0.003,0.1,2,07436745915146226,4754886231044.247,9.375131337854372e-9,9.280977896498028e-8
16,64,0.001,3,2,07440147366133443,3.209344967056256,1312.6971145789767,3699.540943966668
16,128,0.001,0.3,6,07527714156529519,1149794733984.5952,3.210936783058351e-8,2.304399912848512e-7
128,512,0.01,1,1,07539624510123688,615839.8875495502,1.1169944990360518e-7,0.0000011681724570084149
32,1024,0.001,0.03,4,07542055486147725,19396599592132.93,3.2111968639660782e-9,7838.330679670692
16,512,0.0003,3,1,07585143256979965,258.99155912308277,0.0011086911302729799,0.010887482243960817
64,1024,0.0003,0.1,7,07602303679552924,3912686901125.6675,1.3484010352615809e-8,7848.748050354765
8,128,0.01,0.3,3,07626961820716505,10916.010366551513,4.3335910858582456e-8,1.7883541424404202e-7
64,512,0.0001,0.1,8,07638598403680996,4193875005507.2163,1.5306534262148862e-8,7838.07306080293
64,1024,0.01,1,0,07663865891672128,268192.6236941134,1.19670976230444e-7,0.0000017084793335375408
128,128,0.001,0.03,1,07670179959598655,13876933658319.592,5.225987864659544e-9,7874.086294410373
64,128,0.001,0.3,7,07733876472130996,1052052391134.9335,3.032655082551457e-8,3.1683896722945935e-7
64,64,0.003,0.1,5,07770557653698396,4803300707371.97,9.816790269489214e-9,4.7186720207723243e-7
16,128,0.01,3,0,07775395319325829,6.011020248352139,173.53306215666748,475.23196236719946
16,512,0.003,0.03,2,07786791250752145,23930220774302.34,3.901825751374444e-9,7827.398999628207
8,256,0.0003,3,5,07799300371481366,3.005497184729661,1325.9318037133207,3334.1278111650263
128,128,0.0001,0.1,8,07826650163275939,4151310086583.276,1.9103607362453684e-8,7860.421279401662
16,64,0.0001,0.3,2,07832797855182771,1439942058492.8005,8.106160564490435e-8,7814.6020123707185
64,128,0.0001,0.1,8,07868923929717508,4509940692972.495,1.8981551219479402e-8,7836.497821862929
64,1024,0.0001,1,5,07869789813787542,196673725461.01776,1.2436820261520822e-7,7.574888061258293e-7
8,64,0.003,1,5,07876673335758655,26.558110477071832,0.000003993465980271241,0.000043062591226357316
32,1024,0.003,0.3,4,07883301495417683,843443403099.8458,2.9654418919877132e-8,1.7130686312873214e-7
128,64,0.0003,0.1,0,0789081271415335,5243685132286.932,1.982540465103497e-8,7868.953444679799
8,64,0.01,3,1,07911502608474685,2.9245353306940047,1900.4156094671298,4628.711941306348
32,128,0.0001,0.03,2,0792510033947259,20271648027119.02,5.244843892508763e-9,7822.794452813681
32,256,0.003,0.3,6,07931941176085389,738589461630.7925,2.933652520853046e-8,1.8595732907688688e-7
64,1024,0.0001,1,7,07943970132226452,189831387699.93198,1.2459974184757243e-7,0.0000015657623268201962
16,1024,0.0003,0.1,6,07950048526431963,7614987356549.205,1.1036241476165778e-8,7821.1245559630825
32,64,0.0003,3,1,07954660233886468,15.769411660043378,1.3858862241135914,6.499237128917958
32,256,0.0001,0.1,1,07962982626488835,5012945057233.155,1.6157126525416996e-8,7820.818295575266
32,256,0.001,0.03,2,07979461627851525,16984828237796.838,4.465592784429117e-9,7829.286568074948
64,256,0.0001,0.03,0,07980045800468338,15330065360314.945,4.87705498207379e-9,7829.017314040531
8,1024,0.0001,0.3,3,07992476446966013,946653133806.5155,5.898095966923294e-8,7812.0062081534625
128,64,0.0001,0.03,1,07997819134619721,19048724383777.203,5.937640157304304e-9,7856.533955040353
32,256,0.0001,0.3,6,0805187898434041,1230601958062.8005,5.909434408257195e-8,7822.795010137017
64,256,0.01,0.1,8,08056265797701767,2880130957729.253,8.48337911025492e-9,5.322613172306171e-8
64,256,0.0001,0.1,5,08062946853825093,4165622138197.1406,1.7123432893655655e-8,7830.870461282431
16,512,0.001,0.1,1,08075711656613549,5206849296469.662,9.076142282130616e-9,4.919561846692836e-8
32,256,0.01,1,7,08080126570645718,233039.63654946364,1.5144053454228396e-7,0.0000017748021372296314
64,512,0.003,0.3,3,08102156612964939,728572493242.7664,2.8637601400839426e-8,2.981160051754146e-7
64,256,0.0001,0.3,5,08149851971595656,1141409217778.132,5.882003972562965e-8,7831.979975018104
8,64,0.01,0.3,0,08173307870965352,324298.64159134176,5.6116657984999797e-8,2.0351282835380155e-7
128,1024,0.01,0.03,8,08177222884107216,12799682230428.498,2.480265992584157e-9,2.5322363094929987e-8
8,1024,0.003,0.03,2,08239786872161847,22164982369810.406,4.32773750168407e-9,7828.950482469059
16,1024,0.01,0.3,6,0827784238278918,741637422086.1042,2.9547301493841126e-8,1.8517801291086517e-7
16,1024,0.0003,0.03,8,08284053074937792,29102636486989.88,3.054148267616438e-9,7821.4848422354235
16,256,0.0001,0.1,4,08290498523221967,6003445761649.227,1.713911745839491e-8,7814.623784725591
16,256,0.0003,0.03,5,08291193808566089,23875217721931.61,4.7336219388529925e-9,7812.6342401118045
32,64,0.0001,0.03,8,08293922641969476,24540502379115.26,6.162379717596342e-9,7819.657243099791
64,128,0.0001,0.3,8,08340112716931025,1223436337845.2302,6.056138368340403e-8,7840.13349381033
16,256,0.003,0.3,1,08355853663819635,858664631846.632,3.295769990182488e-8,1.5062461233097326e-7
8,64,0.0001,1,2,083720479283655,20513.622911742335,0.062012209738583124,1261.4653223055866
64,128,0.0001,3,5,08406380550399073,171053965.03516784,0.00021593270649870687,7835.252348625027
128,128,0.0003,3,1,0843111423175138,14915941104.623194,7.694472775070144e-7,0.00003012060997885552
16,1024,0.0001,0.3,2,08432655723727345,1800228649724.8987,4.527124408543296e-8,7820.240216706465
8,512,0.001,1,2,08447694578153198,11960053271.581482,0.0000022442502830384655,7817.34448487384
128,128,0.001,0.1,1,08451600182319807,3720608276432.424,1.2875674082357812e-8,1405.637857991596
128,64,0.0003,0.3,0,08458559944687383,1408731544234.716,3.086148070351604e-8,8.301864540592558e-7
32,128,0.001,3,3,08473358488607552,265.2865257318149,0.00033310527424097443,0.004397791266390141
32,64,0.01,1,6,08513604042803169,219910.04362950654,1.7890923940173666e-7,0.0000021741649015087004
16,512,0.001,3,4,08525122449725331,99.4998016350054,119.43505364236776,7819.862980301428
32,512,0.0001,0.03,3,08526389482254093,18896566709863.707,3.8829559567591574e-9,7823.6870685362555
16,1024,0.0001,1,6,08533852140175191,110950111423.39665,5.132409946466051e-7,7820.35109358368
8,1024,0.001,1,0,08540776417290419,24487728993.597984,0.000002281443170479766,7813.729122404935
